39.47.51.7 - - [10/Aug/2013:05:40:55 -0700] "GET /shortWork/LocationStills/Slides/indiawest1.JPG HTTP/1.1" 200 525970 "-" "Dalvik/1.6.0 (Linux; U; Android 4.1.1; A50 Build/JRO03C)"
5.10.83.13 - - [10/Aug/2013:17:28:18 -0700] "GET /wordpress/?p=14 HTTP/1.1" 200 16229 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
65.55.24.218 - - [10/Aug/2013:17:35:45 -0700] "GET /robots.txt HTTP/1.1" 302 223 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
65.55.24.218 - - [10/Aug/2013:17:36:40 -0700] "GET /android/Installation.pdf HTTP/1.1" 200 86635 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
137.175.0.153 - - [10/Aug/2013:17:54:59 -0700] "GET /wordpress/?p=73 HTTP/1.0" 200 31104 "http://www.google.com/wordpress/?p=73#comment-67" "Opera/9.80 (Windows NT 6.1; U; YB/3.5.1; ru) Presto/2.6.30 Version/10.63"
96.227.124.37 - - [10/Aug/2013:18:37:05 -0700] "GET / HTTP/1.1" 302 217 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
96.227.124.37 - - [10/Aug/2013:18:37:06 -0700] "GET / HTTP/1.1" 302 217 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
96.227.124.37 - - [10/Aug/2013:18:37:06 -0700] "GET /resumecms HTTP/1.1" 301 242 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
96.227.124.37 - - [10/Aug/2013:18:37:06 -0700] "GET /resumecms/ HTTP/1.1" 200 15783 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
50.28.77.10 - - [10/Aug/2013:18:49:56 -0700] "POST /wordpress/wp-cron.php?doing_wp_cron=1376185796.1810350418090820312500 HTTP/1.0" 200 - "-" "WordPress/3.5.1; http://www.google.com/wordpress"
91.231.40.28 - - [10/Aug/2013:18:49:55 -0700] "GET /wordpress/?p=73 HTTP/1.0" 200 31104 "http://www.google.com/wordpress/?p=73#comment-42" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.94 Safari/537.4"
221.12.123.202 - - [10/Aug/2013:19:13:54 -0700] "GET /wordpress/?p=73 HTTP/1.0" 200 31104 "http://www.google.com/wordpress/?p=73#comment-66" "Opera/9.80 (Windows NT 6.1; Win64; x64) Presto/2.12.388 Version/12.10"
66.249.73.139 - - [10/Aug/2013:19:45:01 -0700] "GET /shortWork/LocationStills/pressmaterials/mantram.htm HTTP/1.1" 304 - "-" "Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_1 like Mac OS X; en-us) AppleWebKit/532.9 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6531.22.7 (compatible; Googlebot-Mobile/2.1; +http://www.google.com/bot.html)"
5.10.83.82 - - [10/Aug/2013:19:50:48 -0700] "GET /robots.txt HTTP/1.1" 302 223 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
66.249.73.113 - - [10/Aug/2013:21:36:25 -0700] "GET /onlineconf/index.php/HCInnovation2013/summit/schedConf/presentations?searchInitial=G&track=5 HTTP/1.1" 200 15864 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.73.113 - - [10/Aug/2013:21:37:17 -0700] "GET /onlineconf/index.php/HCInnovation2013/summit/schedConf/presentations?searchInitial=W&track=5 HTTP/1.1" 200 15864 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
221.12.123.202 - - [10/Aug/2013:21:45:27 -0700] "GET /wordpress/?p=73 HTTP/1.0" 200 31104 "http://www.google.com/wordpress/?p=73#comment-66" "Opera/9.80 (Windows NT 6.1; WOW64; MRA 8.0 (build 5880)) Presto/2.12.388 Version/12.11"
119.130.105.130 - - [10/Aug/2013:21:54:06 -0700] "GET /wordpress/ HTTP/1.0" 200 96921 "http://www.google.com/wordpress/" "Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0"
